BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_SPID,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_LID,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_LID,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1247844,,136956,30216,7,6,0,4,0.6667,0.6667,1.0,6,3,3,1.0,3994603899,"4497 MARCONI HTS, TEMP ELEC",COLO SPGS,38.89721137,-104.7970412,,-104.7970412,38.89721137,38.897205,-104.797031,1.1,False,,,,,,,,,PD21612,PD021612,12C-3,UG Transformer Bank,CUWT-5,38.89671603,-104.7971333,100,,55.7,new_assignment
1309895,6096,6102,30777,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,697523324,9450 MELBOURNE DR,COLO SPGS,38.95973097,-104.7681143,12KC-11,-104.7681143,38.95973097,38.95975,-104.768105,2.3,False,PD8001,PD008001,12KC-11,UG Transformer Bank,RSFD-43,38.96005333,-104.7678576,25,PD8005,PD008005,12KC-11,UG Transformer Bank,RSFD-38,38.95985576,-104.7686409,25,42.2,47.6,same_feeder_ambiguous
1134939,10049,10018,30990,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,3442864477,5130 HEARTHSTONE LN,COLO SPGS,38.90695872,-104.8749942,13IP-3,-104.8749942,38.90695872,38.90746,-104.875549,73.6,False,PD1465,PD001465,13IP-3,UG Transformer Bank,VRMS-26,38.90699638,-104.8748197,25,PD1463,PD001463,13IP-3,UG Transformer Bank,VRMS-21,38.90751122,-104.8749681,25,15.7,61.5,same_feeder_ambiguous
1209374,25303,12942,31064,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,2745152113,3011 COUNTRY CLUB DR,COLO SPGS,38.87427469,-104.7855637,13NP-3,-104.7855637,38.87427469,38.874308,-104.785562,3.7,False,PD6415,PD006415,13NP-3,UG Transformer Bank,RCCS-9,38.8742571,-104.7844967,25,UG10981,UG010981,13NP-3,UG Transformer Bank,RCCS-10,38.87479189,-104.7857579,25,92.4,59.9,same_feeder_ambiguous
1135988,11963,10230,31266,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1957532226,,,38.88585946,-104.8482078,13HL-1,-104.8482078,38.88585946,38.904583,-104.790993,5371.4,True,PD83,PD000083,13HL-1,UG Transformer Bank,RHPW-73,38.88611406,-104.8477676,25,PD14938,PD014938,12C-3,UG Transformer Bank,RUB-46,38.90444899,-104.7907464,25,47.5,5385.4,cross_feeder_likely_gis_error
1146041,14643,14724,31289,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1471648275,5102 GALLEY RD LOT 326A,COLO SPGS,38.84807332,-104.7336475,13PV-3,-104.7336475,38.84807332,38.848111,-104.733643,4.2,False,UG5054,UG005054,13PV-3,UG Transformer Bank,MCP-33,38.84850936,-104.7333991,25,UG5078,UG005078,13PV-3,UG Transformer Bank,MCP-34,38.84755497,-104.7333467,25,53.0,63.3,same_feeder_ambiguous
1143129,66225,54371,31427,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1887759091,,,38.90247033,-104.7914192,12C-3,-104.7914192,38.90247033,38.902448,-104.791484,6.1,False,OH7790,OH007790,12C-2,OH Transformer Bank,,38.88954236,-104.7960863,25,PD20358,PD020358,12C-3,UG Transformer Bank,RHCP-1,38.9023504,-104.7913161,25,1493.2,16.0,cross_feeder_likely_gis_error
1268289,17068,17092,31558,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9993229526,25 SOMMERLYN RD,COLO SPGS,38.80272544,-104.8271727,13SG-2,-104.8271727,38.80272544,38.802741,-104.827011,14.1,False,UG15837,UG015837,13SG-2,UG Transformer Bank,ABP-10,38.80268401,-104.8270567,25,UG15830,UG015830,13SG-2,UG Transformer Bank,RBP-1,38.80239091,-104.8278008,25,11.1,65.9,same_feeder_ambiguous
1149303,14183,25697,31584,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5088934804,1329 WOOTEN RD,COLO SPGS,38.85311866,-104.7377216,13PV-3,-104.7377216,38.85311866,38.853154,-104.737697,4.5,False,UG5075,UG005075,13PV-3,UG Transformer Bank,RAE-59,38.85364782,-104.7372006,25,UG5037,UG005037,13PV-3,UG Transformer Bank,RAE-58,38.85259664,-104.7376858,25,74.1,58.1,same_feeder_ambiguous
1267816,11739,11774,31586,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8257240262,1160 VONDELPARK DR,COLO SPGS,38.88813133,-104.8416668,13HL-1,-104.8416668,38.88813133,38.888164,-104.84167,3.6,False,UG102,UG000102,13HL-1,UG Transformer Bank,RHPW-8,38.88807259,-104.8421903,25,UG103,UG000103,13HL-1,UG Transformer Bank,RHPW-7,38.88775566,-104.8418776,25,45.8,45.6,same_feeder_ambiguous
1266762,2198,136958,31594,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5328789950,13 CRYSTAL PARK RD,MANITOU,38.85631144,-104.8981368,12HY-1,-104.8981368,38.85631144,38.856303,-104.898179,3.8,False,OH44521,OH044521,12HY-1,OH Transformer Bank,,38.85669092,-104.8980993,150,PD17087,PD017087,12HY-1,UG Transformer Bank,RCLT-3,38.85603856,-104.8980729,50,42.3,30.8,same_feeder_ambiguous
1288167,9759,9707,31614,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9043182280,5506 WILSON RD,COLO SPGS,38.91056609,-104.8712737,13IP-3,-104.8712737,38.91056609,38.910532,-104.871264,3.9,False,PD2046,PD002046,13IP-3,UG Transformer Bank,RMSV-3,38.9107489,-104.8707017,25,PD2045,PD002045,13IP-3,UG Transformer Bank,RMSV-4,38.91141989,-104.8717106,25,53.5,102.2,same_feeder_ambiguous
1277198,4572,4597,31880,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,207979931,4 ALSACE WAY,COLO SPGS,38.80346255,-104.8351153,12SP-35,-104.8351153,38.80346255,38.803496,-104.835168,5.9,False,OH29445,OH029445,12SP-35,OH Transformer Bank,,38.80379661,-104.8357963,50,OH29468,OH029468,12SP-35,OH Transformer Bank,,38.80301047,-104.8346528,40,69.7,64.3,same_feeder_ambiguous
1143017,10259,24105,32269,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,4357980488,"2451 MONTEBELLO CT W, PHONE EQUIP",COLO SPGS,38.90445771,-104.7859181,13CW-12,-104.7859181,38.90445771,38.904512,-104.785848,8.6,False,UG7232,UG007232,13CW-12,UG Transformer Bank,RGRE-64,38.9041384,-104.7855471,15,UG7231,UG007231,13CW-12,UG Transformer Bank,RGRE-63,38.90406077,-104.7845299,25,47.9,128.0,same_feeder_ambiguous
1143402,26288,15933,32403,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9773175288,422 S CHELTON RD,COLO SPGS,38.82348785,-104.7685465,12EG-2,-104.7685465,38.82348785,38.823617,-104.768477,15.6,False,UG12191,UG012191,12EG-2,UG Transformer Bank,RVHI-3,38.8230034,-104.7688695,25,UG12192,UG012192,12EG-2,UG Transformer Bank,RVHI-2,38.82401786,-104.7686203,25,60.7,59.3,same_feeder_ambiguous
1146487,26068,21273,33113,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,3522583694,"3375 CHELTON LOOP S, LIGHTS",COLO SPGS,38.83686238,-104.7654829,12AR-2,-104.7654829,38.83686238,38.836861,-104.765472,1.0,False,PD4895,PD004895,12AR-2,UG Transformer Bank,CC24S-13,38.836834,-104.765155,300,OH18782,OH018782,12AR-2,OH Transformer Bank,,38.83612084,-104.7659111,25,28.6,90.4,same_feeder_ambiguous
1148355,20436,84768,33467,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5708485777,2547 MOUNT VERNON ST,COLO SPGS,38.85611816,-104.7821132,12PJ-2,-104.7821132,38.85611816,38.855764,-104.782193,40.0,False,OH33968,OH033968,12PJ-2,OH Transformer Bank,,38.85649425,-104.7817845,25,OH12235,OH012235,12PJ-2,OH Transformer Bank,,38.85560426,-104.7820834,25,50.6,57.2,same_feeder_ambiguous
1152845,7392,22740,33964,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5554737387,"1715 OAK HILLS DR, CV",COLO SPGS,38.93709423,-104.8625929,12OV-2,-104.8625929,38.93709423,38.936915,-104.862369,27.8,False,PD543,PD000543,12OV-2,UG Transformer Bank,RHUP-7,38.93709002,-104.86308,25,PD546,PD000546,12OV-2,UG Transformer Bank,RHUP-4,38.93682785,-104.861825,25,42.1,72.7,same_feeder_ambiguous
1153262,10460,10419,34183,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,6720443146,"4849 SONATA DR, HSEMTR",COLO SPGS,38.90209308,-104.7648879,13CW-12,-104.7648879,38.90209308,38.902117,-104.764876,2.9,False,UG22072,UG022072,13CW-12,UG Transformer Bank,RVG-160,38.90206864,-104.7647779,15,UG3963,UG003963,13CW-12,UG Transformer Bank,RVG-153,38.90237779,-104.7648979,25,9.9,31.7,same_feeder_ambiguous
1159398,102364,102365,34357,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,6479938268,2225 SAINT JAMES DR,COLO SPGS,38.80386288,-104.7846573,13HK-2,-104.7846573,38.80386288,38.803856,-104.784647,1.2,False,PD17324,PD017324,13HK-2,UG Transformer Bank,RSC-92,38.80350876,-104.7849761,25,PD17325,PD017325,13HK-2,UG Transformer Bank,RSC-91,38.80378816,-104.7844798,25,48.1,17.5,same_feeder_ambiguous
1154809,2034,2042,34487,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9452577544,2519 E LA SALLE ST,COLO SPGS,38.85815918,-104.7836054,12PJ-2,-104.7836054,38.85815918,38.858182,-104.783583,3.2,False,OH12178,OH012178,12PJ-2,OH Transformer Bank,,38.85790224,-104.7830105,15,OH11656,OH011656,12PJ-2,OH Transformer Bank,,38.85789992,-104.7840046,25,58.9,45.0,same_feeder_ambiguous
1203055,26989,18033,35130,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8941464256,825 SHRINE VW,COLO SPGS,38.78782841,-104.812168,13SG-3,-104.812168,38.78782841,38.787796,-104.812108,6.3,False,PD11137,PD011137,13SG-3,UG Transformer Bank,RMJB-84,38.78811234,-104.8124878,25,PD12113,PD012113,13SG-3,UG Transformer Bank,RMJB-85,38.7878863,-104.811753,25,42.0,36.5,same_feeder_ambiguous
1164518,189756,189755,35158,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,287462608,522 E RIO GRANDE ST UNIT 102,COLO SPGS,38.82443335,-104.8146563,12SF-14,-104.8146563,38.82443335,38.82449,-104.815027,32.7,False,PD17973,PD017973,12SF-14,UG Transformer Bank,CRGV-11,38.82465997,-104.8147001,50,PD17974,PD017974,12SF-14,UG Transformer Bank,CRGV-10,38.82465046,-104.8150899,25,25.5,44.7,same_feeder_ambiguous
1175286,25486,25499,35210,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,6286150875,18 FRIENDSHIP LN,COLO SPGS,38.86487056,-104.8587974,13Y-1,-104.8587974,38.86487056,38.864899,-104.858799,3.2,False,UG3864,UG003864,13Y-1,UG Transformer Bank,RGGM-2,38.8653961,-104.8591647,25,UG3863,UG003863,13Y-1,UG Transformer Bank,RGGM-3,38.86437919,-104.8591826,25,66.5,64.0,same_feeder_ambiguous
1220252,19051,19090,35681,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,6026317348,4437 MILLBURN DR,COLO SPGS,38.7693186,-104.7909558,13SR-2,-104.7909558,38.7693186,38.76935,-104.790961,3.5,False,UG20620,UG020620,13SR-2,UG Transformer Bank,RSSS-25,38.76980406,-104.7910186,25,UG20619,UG020619,13SR-2,UG Transformer Bank,RSSS-34,38.76928554,-104.790356,25,54.3,52.1,same_feeder_ambiguous
1164802,3757,3796,35777,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,7779759423,1126 1/2 E MORENO AVE,COLO SPGS,38.8253527,-104.8030465,12SF-15,-104.8030465,38.8253527,38.8253,-104.803008,6.7,False,OH17323,OH017323,12SF-15,OH Transformer Bank,,38.82578867,-104.8036568,25,OH17315,OH017315,12SF-15,OH Transformer Bank,,38.8252798,-104.8027598,25,71.7,26.1,same_feeder_ambiguous
1165765,3398,265927,35976,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,187400027,"507 E KIOWA ST, GARAGE2",COLO SPGS,38.83451247,-104.8149692,12PL-2,-104.8149692,38.83451247,38.834506,-104.814959,1.1,False,OH22653,OH022653,12PL-2,OH Transformer Bank,,38.834435,-104.8152023,45,PD101006,PD101006,12PL-2,UG Transformer Bank,CEKS-1,38.83487934,-104.8152209,75,22.0,46.3,same_feeder_ambiguous
1167023,18824,18807,36253,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,6326133947,4114 SAN FELICE PT,COLO SPGS,38.77342081,-104.8239165,13BR-2,-104.8239165,38.77342081,38.773446,-104.823922,2.8,False,PD11163,PD011163,13BR-2,UG Transformer Bank,RBV-15,38.77349948,-104.8247388,25,PD11164,PD011164,13BR-2,UG Transformer Bank,RBV-16,38.77378001,-104.8241187,25,71.8,43.6,same_feeder_ambiguous
1167203,19622,38406,36312,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,3891461423,151 KIRKSTONE LN,COLO SPGS,38.75176238,-104.8354115,12JL-2,-104.8354115,38.75176238,38.751756,-104.835401,1.2,False,PD12440,PD012440,12JL-2,UG Transformer Bank,RGOB-16,38.75158456,-104.8352326,25,PD20009,PD020009,12JL-2,UG Transformer Bank,RGOB-70,38.75158219,-104.8358029,25,25.1,39.4,same_feeder_ambiguous
1168263,27211,27204,36544,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,7950753886,3934 RED CEDAR DR,COLO SPGS,38.77443633,-104.8048069,12BY-32,-104.8048069,38.77443633,38.77446,-104.804799,2.7,False,PD11279,PD011279,12BY-32,UG Transformer Bank,RCHM-18,38.77444105,-104.8044098,25,PD11278,PD011278,12BY-32,UG Transformer Bank,RCHM-16,38.77495194,-104.8049849,25,34.4,59.4,same_feeder_ambiguous
1174476,19116,27287,36614,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,2239369221,1619 S CANOE CREEK DR,COLO SPGS,38.76855044,-104.8006709,12BY-32,-104.8006709,38.76855044,38.76856,-104.800663,1.3,False,PD12721,PD012721,12BY-32,UG Transformer Bank,RCHM-89,38.76881468,-104.8002181,25,PD12722,PD012722,12BY-32,UG Transformer Bank,RCHM-90,38.76881237,-104.8010822,25,49.0,46.0,same_feeder_ambiguous
1168598,19182,19200,36632,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,2729177325,1964 CHAMBERLIN S,COLO SPGS,38.76738971,-104.790454,13SR-2,-104.790454,38.76738971,38.767351,-104.790416,5.4,False,UG20553,UG020553,13SR-2,UG Transformer Bank,RSSS-19,38.76772167,-104.7911274,25,UG20563,UG020563,13SR-2,UG Transformer Bank,RSSS-37,38.76756811,-104.7902584,25,69.1,26.1,same_feeder_ambiguous
1202425,27019,27032,36675,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1991761044,689 RED CLIFF RD,COLO SPGS,38.78691689,-104.815096,13SG-3,-104.815096,38.78691689,38.786911,-104.815086,1.1,False,PD22003,PD022003,13SG-3,UG Transformer Bank,RMJB-96,38.78724049,-104.8162221,25,UG21190,UG021190,13SG-3,UG Transformer Bank,RMJB-5,38.7866542,-104.8154193,25,104.0,40.5,same_feeder_ambiguous
1208332,12086,12121,36966,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,7212618795,3570 MUIRFIELD DR,COLO SPGS,38.88431181,-104.7857416,12C-2,-104.7857416,38.88431181,38.884311,-104.785668,6.4,False,PD5496,PD005496,12C-2,UG Transformer Bank,RSTA-14,38.88449175,-104.7860826,25,PD6251,PD006251,12C-2,UG Transformer Bank,RSTA-17,38.88419036,-104.7854151,25,35.7,31.3,same_feeder_ambiguous
1209013,24228,10484,37034,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9747325454,4945 MARK DABLING BLVD LOT 93,COLO SPGS,38.90218594,-104.8240627,12WN-3,-104.8240627,38.90218594,38.902207,-104.824062,2.3,False,UG3485,UG003485,12WN-3,UG Transformer Bank,MCM-2,38.90253164,-104.8240701,25,UG3575,UG003575,12WN-3,UG Transformer Bank,MCM-1,38.9020238,-104.8242178,25,38.4,22.5,same_feeder_ambiguous
1221739,10799,10888,37118,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5175675994,2714 NORTHCREST DR,COLO SPGS,38.89765768,-104.7745527,12C-2,-104.7745527,38.89765768,38.897691,-104.774555,3.7,False,UG6665,UG006665,12C-2,UG Transformer Bank,RRC-34,38.89842912,-104.774719,25,UG14093,UG014093,12C-2,UG Transformer Bank,RRC-33,38.89749162,-104.7739548,25,87.0,54.9,same_feeder_ambiguous
1196276,24378,10685,37125,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,28087711,2906 FLINTRIDGE SQ,COLO SPGS,38.898804,-104.7724727,12CD-1,-104.7724727,38.898804,38.899503,-104.771598,108.5,True,UG6752,UG006752,12CD-1,UG Transformer Bank,RGRE-12,38.89896012,-104.7723601,37.5,UG6731,UG006731,12CD-1,UG Transformer Bank,RGRE-15,38.89970267,-104.7713813,25,19.9,137.5,same_feeder_ambiguous
1209105,11463,11455,37189,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5715631310,2050 RIMWOOD DR,COLO SPGS,38.89108344,-104.7887747,12C-2,-104.7887747,38.89108344,38.891111,-104.788773,3.1,False,PD5311,PD005311,12C-2,UG Transformer Bank,RUP-10,38.89086347,-104.7894316,25,PD5310,PD005310,12C-2,UG Transformer Bank,RUP-9,38.89093344,-104.7882101,25,61.9,51.6,same_feeder_ambiguous
1174002,16210,16237,37402,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,3476028403,"3168 ORION DR, CV",COLO SPGS,38.81890088,-104.8788742,12SP-34,-104.8788742,38.81890088,38.818886,-104.87883,4.2,False,PD10871,PD010871,12SP-34,UG Transformer Bank,RSP-112,38.81935647,-104.8784128,50,PD10870,PD010870,12SP-34,UG Transformer Bank,RSP-110,38.81899927,-104.8795073,50,64.5,55.9,same_feeder_ambiguous
1179834,15445,15412,37588,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8604426213,2410 BUSCH AVE LOT 17,COLO SPGS,38.83500537,-104.8671615,13FV-2,-104.8671615,38.83500537,38.835028,-104.867114,4.8,False,PD10135,PD010135,13FV-2,UG Transformer Bank,MAGP-6,38.83469658,-104.8673183,25,PD10136,PD010136,13FV-2,UG Transformer Bank,MAGP-7,38.8352182,-104.8673175,25,36.9,27.3,same_feeder_ambiguous
1175148,24851,24868,37623,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,377965886,1114 HILL CIR,COLO SPGS,38.8847637,-104.8554377,12FT-1,-104.8554377,38.8847637,38.884742,-104.855465,3.4,False,PD1998,PD001998,12FT-1,UG Transformer Bank,RKC-52,38.88505023,-104.8554913,25,PD1999,PD001999,12FT-1,UG Transformer Bank,RKC-53,38.88469042,-104.8548952,25,32.2,47.7,same_feeder_ambiguous
1178735,123189,123188,37769,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1451013453,2402 MESA CREST GRV,COLO SPGS,38.86540499,-104.8523793,13Y-1,-104.8523793,38.86540499,38.865397,-104.852369,1.3,False,PD21034,PD021034,13Y-1,UG Transformer Bank,RIMF-4,38.86519329,-104.8524516,25,PD21033,PD021033,13Y-1,UG Transformer Bank,RIMF-3,38.86547986,-104.8529101,25,24.4,46.7,same_feeder_ambiguous
1206847,25834,25861,38073,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9367508530,2602 W PIKES PEAK AVE,COLO SPGS,38.84904545,-104.8635534,13FV-3,-104.8635534,38.84904545,38.849024,-104.863335,19.1,False,PD10599,PD010599,13FV-3,UG Transformer Bank,RGW-4,38.84937103,-104.8642888,25,PD10600,PD010600,13FV-3,UG Transformer Bank,RGW-3,38.84873293,-104.8632473,25,73.3,43.7,same_feeder_ambiguous
1188756,20929,20938,38881,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,4215254741,2701 ROBINSON ST LOT C4,COLO SPGS,38.84500635,-104.8710839,13FV-4,-104.8710839,38.84500635,38.845047,-104.871072,4.6,False,OH31242,OH031242,13FV-4,OH Transformer Bank,,38.84514913,-104.8713716,25,OH31243,OH031243,13FV-4,OH Transformer Bank,,38.84483343,-104.870977,25,29.5,21.3,same_feeder_ambiguous
1180485,15630,15635,39013,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8469725918,2337 BRITTANIA RD,COLO SPGS,38.83114575,-104.8611814,13FV-2,-104.8611814,38.83114575,38.831045,-104.861098,13.3,False,PD11246,PD011246,13FV-2,UG Transformer Bank,RBCD-3,38.83092754,-104.8608878,25,PD11245,PD011245,13FV-2,UG Transformer Bank,RBCD-4,38.8308315,-104.8616689,25,35.1,54.8,same_feeder_ambiguous
1180700,121579,121580,39059,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8095859710,"307 MOUNTAIN SPIRIT PT, E MTR",COLO SPGS,38.82969895,-104.865539,13FV-2,-104.865539,38.82969895,38.829594,-104.865822,27.2,False,PD20587,PD020587,13FV-2,UG Transformer Bank,RBCT-2,38.82973726,-104.865421,50,PD20586,PD020586,13FV-2,UG Transformer Bank,RBCT-4,38.82965948,-104.8660479,25,11.1,44.3,same_feeder_ambiguous
1180811,16524,16462,39096,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5811115743,735 POLARIS DR,COLO SPGS,38.81518298,-104.867099,12SP-34,-104.867099,38.81518298,38.815218,-104.867084,4.1,False,UG19822,UG019822,12SP-34,UG Transformer Bank,RSP-13,38.814642,-104.8663601,25,UG19820,UG019820,12SP-34,UG Transformer Bank,RSP-12,38.81540944,-104.8667143,25,87.8,41.8,same_feeder_ambiguous
1186338,19558,19565,39468,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8596658319,5057 BROADMOOR BLUFFS DR,COLO SPGS,38.75634462,-104.8285187,12JL-2,-104.8285187,38.75634462,38.756377,-104.828495,4.1,False,PD11905,PD011905,12JL-2,UG Transformer Bank,RMO-6,38.75682389,-104.828518,25,PD15100,PD015100,12JL-2,UG Transformer Bank,RMO-5,38.75631358,-104.8294194,25,53.3,78.2,same_feeder_ambiguous
1184713,19613,19618,39495,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,8058071709,120 ELLSWORTH ST,COLO SPGS,38.75302757,-104.8366921,12JL-2,-104.8366921,38.75302757,38.752874,-104.836646,17.5,False,PD12427,PD012427,12JL-2,UG Transformer Bank,RBO-21,38.75294165,-104.8372428,25,PD12426,PD012426,12JL-2,UG Transformer Bank,RBO-20,38.75256268,-104.8363036,25,48.7,61.7,same_feeder_ambiguous
1185035,19648,19646,39568,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1556252090,5815 DALTRY LN,COLO SPGS,38.74666214,-104.8315179,12JL-2,-104.8315179,38.74666214,38.746672,-104.831518,1.1,False,PD12463,PD012463,12JL-2,UG Transformer Bank,RGOB-92,38.74646752,-104.8319657,25,PD12464,PD012464,12JL-2,UG Transformer Bank,RGOB-29,38.74710395,-104.8315956,50,44.5,49.6,same_feeder_ambiguous
1188374,19268,19207,39659,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,9309510388,245 IVYBROOK LN,COLO SPGS,38.76734315,-104.8335168,12JL-2,-104.8335168,38.76734315,38.767322,-104.833498,2.9,False,PD11537,PD011537,12JL-2,UG Transformer Bank,RBHL-28,38.76673821,-104.8334077,25,PD11538,PD011538,12JL-2,UG Transformer Bank,RBHL-27,38.76775005,-104.8332102,25,67.9,52.5,same_feeder_ambiguous
1190741,47004,47005,39936,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,5790888559,1618 W COSTILLA ST,COLO SPGS,38.82641958,-104.8506072,12SP-34,-104.8506072,38.82641958,38.826413,-104.850596,1.2,False,PD19950,PD019950,12SP-34,UG Transformer Bank,RCHMS-32,38.82663696,-104.8508204,25,PD19933,PD019933,12SP-34,UG Transformer Bank,RCHMS-30,38.82621914,-104.8507124,50,30.4,24.1,same_feeder_ambiguous
1190074,21254,21233,40418,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1540479362,"1108 W PIKES PEAK AVE, GARAGE",COLO SPGS,38.83697447,-104.842268,13FV-3,-104.842268,38.83697447,38.836981,-104.842254,1.4,False,OH30800,OH030800,13FV-3,OH Transformer Bank,,38.83711786,-104.8420424,25,OH30797,OH030797,13FV-3,OH Transformer Bank,,38.83745252,-104.8426008,37.5,25.2,60.5,same_feeder_ambiguous
1191110,18914,18894,40567,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,1185078078,345 OAKHURST LN,COLO SPGS,38.7719661,-104.8334155,12JL-2,-104.8334155,38.7719661,38.771955,-104.83343,1.8,False,UG19550,UG019550,12JL-2,UG Transformer Bank,ROHP-2,38.77212479,-104.834356,25,UG19549,UG019549,12JL-2,UG Transformer Bank,ROHP-1,38.77241236,-104.8334717,50,83.4,49.9,same_feeder_ambiguous
1210820,10539,10621,40803,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,2474276426,4514 RANCH CIR,COLO SPGS,38.90066349,-104.7719437,12CD-1,-104.7719437,38.90066349,38.900695,-104.771912,4.4,False,UG6758,UG006758,12CD-1,UG Transformer Bank,RGRE-8,38.90114355,-104.7723668,50,UG6727,UG006727,12CD-1,UG Transformer Bank,RGRE-10,38.90033186,-104.7725872,25,64.7,66.8,same_feeder_ambiguous
1221789,24219,10368,40896,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,2528318864,4905 GARDEN TRL,COLO SPGS,38.9024093,-104.7821304,13CW-12,-104.7821304,38.9024093,38.902442,-104.782135,3.7,False,UG6802,UG006802,13CW-12,UG Transformer Bank,RGRE-53,38.90234722,-104.7815988,25,UG10094,UG010094,13CW-12,UG Transformer Bank,RGRE-50,38.9029464,-104.7821122,25,46.5,59.7,same_feeder_ambiguous
1197548,8718,8644,41202,6,6,1,5,0.8333,0.6667,1.0,5,3,3,1.0,3557292890,6755 LANGE CIR,COLO SPGS,38.92263029,-104.7660738,13CW-12,-104.7660738,38.92263029,38.922673,-104.766052,5.1,False,UG628,UG000628,13CW-12,UG Transformer Bank,RVW-416,38.92220908,-104.7665072,25,UG627,UG000627,13CW-12,UG Transformer Bank,RVW-415,38.92293184,-104.7665555,25,60.0,53.5,same_feeder_ambiguous
